버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
06283,동대문경찰서,200,391,591,37.5835585724,127.0442607393
06284,현대코아,439,177,616,37.5818120287,127.0448733855
06285,현대코아,482,514,996,37.5814859166,127.0446557984
06286,동대문중앙새마을금고,62,172,234,37.5831179316,127.0412131745
06287,동대문중앙새마을금고,61,32,93,37.5829869315,127.0422207161
06288,제기동주민센터앞,52,107,159,37.5829768901,127.0378676044
06289,제기동한신아파트,22,169,191,37.5866381789,127.0373610455
06290,제기시장,105,82,187,37.586385972,127.0352199679
06291,제기시장,89,187,276,37.5866248976,127.0346709609
06293,외대역앞,408,170,578,37.596009591,127.0609470779
06294,외대역앞,224,446,670,37.5960661454,127.0613604745
06295,이경시장,110,140,250,37.5952640352,127.0649927315
06297,청량리한신아파트.청량사입구,227,37,264,37.5867421008,127.0474140067
06298,전동초등학교.전농동SK아파트,711,828,1539,37.5777508201,127.060944646
06299,벽산아파트,127,115,242,37.5827562798,127.0305141879
06300,제기동천주교회,157,197,354,37.582856812,127.033571029
06301,이문동쌍용아파트,233,147,380,37.5988779848,127.0688553749
06302,이문동쌍용아파트,138,202,340,37.5988317049,127.0691211054
06303,이문1동주민센터,29,81,110,37.5978067756,127.0652559287
06304,전동초등학교.전농동SK아파트,922,758,1680,37.578119856,127.061494401
06308,한국산업인력공단서울지역본부,281,85,366,37.5837445296,127.072970655
06309,서울반도체고교.휘경주공아파트,321,209,530,37.5841657316,127.0692518943
06310,e편한세상청계센트럴포레아파트,843,424,1267,37.5708159089,127.0302942423
06311,한천로입구,62,139,201,37.5991142874,127.0673520004
06313,래미안장안1차아파트앞,102,205,307,37.5668317101,127.0720204711
06314,장평중학교앞,94,111,205,37.564958189,127.0702527994
06315,청량리미주상가앞,238,971,1209,37.5819579768,127.0472557344
06316,동대문구청.용두역,91,306,397,37.572834,127.04015
06318,종로사약국,204,226,430,37.5945213658,127.0653057725
06320,회기동현대아파트,767,644,1411,37.5891109228,127.0544608913
06321,우산빌딩앞,524,830,1354,37.588882349,127.0546770593
06322,배봉산입구,396,645,1041,37.5803416249,127.0682039807
06324,면곡시장,574,77,651,37.5716446389,127.0810660939
06330,동부아파트,67,341,408,37.5866888977,127.0452316453
06335,자동차부품상가,60,62,122,37.5645946726,127.0577756725
06349,청량리한신아파트.청량사입구,166,769,935,37.5865144976,127.0476686082
06351,SK아파트형공장,15,1,16,,
06356,장안동삼성쉐르빌아파트앞,723,1424,2147,37.5723084893,127.0702110373
06357,동대문노인종합복지관,130,180,310,37.5859460919,127.0497131121
06358,쌍용아파트,296,60,356,37.6013501097,127.0683889136
06359,쌍용아파트,0,151,151,37.6014674544,127.0685176937
06416,삼육서울병원,301,170,471,37.5902833371,127.0623612795
06417,동일스위트리버앞.휘봉고교,406,338,744,37.5871806733,127.0676591393
06418,청량리수산시장,1163,1429,2592,37.5786434462,127.0408714095
06419,휘봉초등학교,48,12,60,37.5877063782,127.0696854187
06422,휘경미소지움아파트,388,321,709,37.5909282333,127.0645643148
06423,서울반도체고교.휘경주공아파트,117,166,283,37.5844695451,127.0697135361
06424,용두동신동아아파트,110,121,231,37.5740450496,127.0325997915
06426,청량리수산시장,4423,2816,7239,37.5789521614,127.0418950942
06500,답십리역,430,4,434,37.5667684599,127.0531915243
06501,가든아파트.수사연구소,110,125,235,37.5845492166,127.0720741928
06502,회기역,4882,3722,8604,37.5901230159,127.0578476787
06503,농협답십리역지점,126,7,133,37.5684978574,127.0506963586
06504,동일하이빌.현대베스트빌아파트,82,10,92,37.5824731826,127.0739978057
06505,동안교회,17,58,75,37.593867821,127.0577430725
06506,경희대입구,28,429,457,37.5915657534,127.0527811217
06507,청계한신휴플러스아파트,394,283,677,37.571807229,127.0450335285
06508,시조사삼거리,38,84,122,37.588481,127.053504
06509,경희중고,6,72,78,37.5943592428,127.056427291
06510,경희대의료원,2697,2195,4892,37.5940620058,127.0522472422
06511,한신휴플러스정문,80,63,143,37.5727352624,127.0450796439
06512,천장산로33,26,50,76,37.598865,127.057872
06513,경희맨션,3,45,48,37.5956150844,127.0570001318
06515,동아아파트,139,107,246,37.5742471004,127.0455832239
06516,삼성래미안,129,96,225,37.600017,127.058495
06517,경희대동문,27,151,178,37.5966712234,127.0568673052
06518,래미안라그란데,150,40,190,37.59979,127.060119
06519,전농119안전센터,36,38,74,37.5761835356,127.0456081798
06520,래미안라그란데,41,309,350,37.599997,127.059674
06521,외대.경희대후문,55,192,247,37.5983128684,127.0571505475
06523,전농1동치안센터,92,85,177,37.5764222386,127.0480957022
06524,휘경여중고.휘경주공아파트,400,14,414,37.5824548381,127.0685629353
06526,신성미소지움아파트,104,109,213,37.5789318307,127.0501307614
06528,삼성래미안,119,139,258,37.5999118194,127.0573675632
06530,청량리소화물취급소,77,61,138,37.5805090878,127.0514146373
06533,영광빌딩,49,52,101,37.5818431221,127.0525059131
06537,시립대입구,74,134,208,37.5838521215,127.0534663672
06539,외대앞역,722,412,1134,37.5953348737,127.0628249067
06546,회기역종점,1160,961,2121,37.5898517712,127.0587395905
06556,외대.경희대후문,168,104,272,37.5983039484,127.0569625455
06557,신설동역1번출구,827,159,986,37.5760124698,127.0236090065
06559,천장산로33,40,46,86,37.5988826722,127.0577550224
06560,경희대동문,81,38,119,37.5967406655,127.056746183
06564,경희맨션,17,10,27,37.5956556765,127.0569106983
06567,경희중고,35,23,58,37.5946512359,127.056342578
06570,동안교회,6,49,55,37.5928603119,127.0573015187
06572,동대부고.은석초교앞,5,81,86,37.5792594647,127.0736700296
06575,서울시립대,105,60,165,37.5831151587,127.0531816401
06576,영광빌딩,52,36,88,37.5819811249,127.0521991693
06577,청량리소화물취급소,22,63,85,37.5805903074,127.0511350317
06578,신성미소지움아파트,175,116,291,37.5786581335,127.0495757982
06579,전농1동치안센터,50,73,123,37.5762782623,127.0476065132
06580,동대문해병전우회,94,78,172,37.5763718959,127.0455245142
06581,태양어린이.동아아파트,113,101,214,37.5740642361,127.0454348029
06582,한신휴플러스후문,80,83,163,37.572989629,127.0467315569
06583,신답역,39,87,126,37.5711404728,127.0492345839
06584,장미예식장,13,55,68,37.5701586306,127.0505437481
06585,동부자동차매매시장,4,148,152,37.5689958143,127.0514870981
06586,답십리역.경우회매장입구,0,248,248,37.567473882,127.0534863549
06587,답십리쌍마사거리,2,171,173,37.5661899369,127.0552015711
06588,부속상가,7,40,47,37.5651430993,127.0566146653
06591,고려대역3번출구,656,365,1021,37.5904833874,127.0365261369
06594,의료원입구사거리,10,1037,1047,37.5926993775,127.052658489
06595,삼육서울병원,129,104,233,37.5902762019,127.0622219909
06774,신설동로터리.서울풍물시장,274,481,755,37.5742755859,127.0234166489
06775,경동시장앞,1483,735,2218,37.58056802,127.0386578148
06776,경동시장사거리,1221,759,1980,37.5772293536,127.038109149
06779,동답초교.대림아파트,752,578,1330,37.5712072227,127.0652298839
06780,정화여자중.상업고등학교,97,278,375,37.5868028035,127.0417530049
06781,정화여자중.상업고등학교,68,59,127,37.5866113105,127.0418434744
06999,동대문노인종합복지관,52,56,108,37.5863103228,127.0492581619
07001,망우역,2468,1803,4271,37.5978283589,127.0911385806
07002,망우역,1811,2965,4776,37.5976031898,127.0904651716
07003,상봉역.중랑우체국,2491,2678,5169,37.5959590869,127.0837435605
07004,상봉역.중랑우체국,1533,2305,3838,37.5957231398,127.0833008263
07005,중랑역.동부시장,2093,3072,5165,37.5939710999,127.076052048
07006,중랑역.동부시장,3236,2344,5580,37.5936152929,127.0749381812
07007,망우역.망우지구대,2133,1068,3201,37.5988449322,127.0953897414
07008,망우역.망우지구대,1205,1668,2873,37.5985580019,127.0948710737
07009,우림시장.망우사거리,1204,780,1984,37.5995720624,127.0986406612
07010,우림시장.망우사거리,1085,1638,2723,37.5993651842,127.0982214008
07011,금란교회,1096,214,1310,37.6005297976,127.1040333871
07012,금란교회,240,896,1136,37.6003640418,127.1033574704
07013,뫼루니육교,4,3,7,37.6004643043,127.1089021873
07014,동부제일병원.망우리공원,72,263,335,37.600478,127.107756
07015,판교원마을1.2단지.판교도서관,3,0,3,,
07016,한림아파트,2,0,2,,
07017,한림아파트,0,3,3,,
07018,너더리육교,5,1,6,,
07020,너더리육교,1,4,5,,
07021,운중동행정복지센터사거리,10,9,19,,
07043,미금역.2001아울렛,0,44,44,,
07045,미금역.2001아울렛,33,0,33,,
07057,오리역,0,9,9,,
07058,오리역,4,0,4,,
07060,하얀마을.구미도서관,10,0,10,,
07101,극동늘푸른아파트,399,270,669,37.6147026458,127.0764039758
07102,묵동자이.신도브래뉴아파트,271,251,522,37.6152702687,127.0765885798
07103,묵동삼거리.먹골역,364,212,576,37.6125566965,127.0771199228
07104,먹골역.묵동자이아파트,267,337,604,37.6138350067,127.0770859657
07105,한국전력동대문중랑지사,773,663,1436,37.6069574374,127.0782566814
07106,한국전력동대문중랑지사,528,802,1330,37.6062295611,127.0787485573
07107,지하철7호선중화역,1150,1159,2309,37.6026485718,127.0791563016
07108,지하철7호선중화역,1095,910,2005,37.602844147,127.0794497843
07109,국민은행중화동지점,1158,751,1909,37.5988415137,127.079861688
07110,중화동한신아파트,703,1165,1868,37.5990762154,127.0801694529
07111,상봉2동복합청사.도서관,771,669,1440,37.5918910703,127.0799782951
07112,상봉2동복합청사.도서관,598,488,1086,37.5920379201,127.0802876655
07113,면목2동주민센터,389,417,806,37.5893825204,127.079858977
07114,중목초등학교,291,436,727,37.590203,127.080221
07115,면목2동,364,392,756,37.5871549201,127.0797304665
07116,면목2동,325,312,637,37.5874792439,127.0801196457
07117,면목5동주민센터,626,444,1070,37.584884485,127.0796318097
07118,장안시장,343,520,863,37.5855216728,127.0800230935
07119,면목신우아파트,97,123,220,37.5802709857,127.0794405095
07120,면목신우아파트,64,244,308,37.5806329732,127.0798122666
07121,면목119안전센터,886,688,1574,37.5735215001,127.0799088318
07122,경남아너스빌아파트앞,420,355,775,37.5747495207,127.0801546872
07123,늘푸른동아아파트,432,658,1090,37.5724984572,127.0803571864
07124,중랑역동부시장1,371,261,632,37.5939241378,127.0755226426
07125,중랑역.동부시장1,222,210,432,37.5939499392,127.0767665567
07128,한샘교회,123,333,456,37.5954173697,127.0824936944
07129,신내지하차도,824,1102,1926,37.5994734943,127.0971021652
07130,상봉역2번출구,355,268,623,37.5966238431,127.0872459258
07131,신내지하차도,1096,1009,2105,37.599481396,127.0973547272
07132,중랑구방정환교육지원센터,255,56,311,37.5973635689,127.0886276147
07133,망우역,65,25,90,37.5986432684,127.0940702529
07134,망우역,193,590,783,37.5986916426,127.0955395871
07135,망우지구대,490,236,726,37.599037,127.095842
07136,양원숲초등학교,26,70,96,37.6096870825,127.1048434288
07137,하나은행망우동지점,237,125,362,37.5996261667,127.0985869435
07138,양원숲초등학교,27,74,101,37.6099687342,127.1047390625
07140,금란교회앞,268,114,382,37.6006015315,127.1037916856
07141,금란교회앞,36,210,246,37.6001700274,127.1026813241
07142,능산사거리,18,26,44,37.6084800438,127.1019452732
07143,망우동고개,915,334,1249,37.6006884215,127.1073787404
07144,서울우유앞,264,527,791,37.592108,127.072817
07145,서울우유앞,551,376,927,37.5914485486,127.0731675854
07146,중랑초등학교,78,320,398,37.58932,127.074318
07147,중랑초등학교,240,77,317,37.5895100706,127.0742727085
07148,동부시장남문입구,237,295,532,37.5904314044,127.0776647513
07149,동부시장남문입구,642,484,1126,37.5907703673,127.078259265
07150,88병원,203,278,481,37.5913119461,127.0808960477
07151,상봉2동주민센터,254,182,436,37.5916499462,127.0810883377
07152,서울창업카페상봉점,86,133,219,37.592028,127.083885
07153,서울창업카페상봉점,207,177,384,37.59224,127.083713
07154,면목6거리,266,391,657,37.5928794643,127.0878523328
07155,면목6거리,161,363,524,37.5929402273,127.0872031229
07156,상봉신협,177,313,490,37.5933652483,127.0899024613
07157,상봉신협,616,486,1102,37.5936531571,127.0905684056
07158,혜원사거리,30,230,260,37.59388,127.092532
07159,혜원사거리,253,172,425,37.5943706333,127.0936742231
07160,혜원여중고입구,121,276,397,37.594427,127.09505
07161,혜원여중고입구,288,101,389,37.5947723198,127.0955543919
07162,봉우재고개,56,374,430,37.595025,127.097837
07163,봉우재고개,207,87,294,37.5951120639,127.0973048687
07164,우림시장,347,514,861,37.595398,127.09954
07165,우림시장,642,281,923,37.5955711191,127.0992893063
07166,상봉역3번출구,2469,1061,3530,37.5943971396,127.0861765659
07167,상봉역4번출구,1068,2154,3222,37.5941972708,127.0859396558
07168,면목초등학교,390,421,811,37.5913436688,127.0869725161
07169,면목초등학교,244,870,1114,37.5913024354,127.0866780454
07170,지하철7호선면목역,983,1128,2111,37.5891321995,127.0872405771
07171,지하철7호선면목역,1959,829,2788,37.5891662321,127.0875225751
07172,면목본동주민센터.면목정보도서관,699,604,1303,37.5869146062,127.0882415953
07173,면목본동주민센터.면목정보도서관,551,637,1188,37.5865148002,127.0880980871
07174,면동초등학교,834,513,1347,37.5842573049,127.0884543619
07175,면동초등학교,569,699,1268,37.5848547979,127.0883599559
07176,면목우체국.녹색병원,1389,599,1988,37.5820548439,127.0887178358
07177,면목우체국.녹색병원,309,853,1162,37.5827338377,127.088457429
07178,지하철7호선사가정역,646,401,1047,37.5798599612,127.0880662837
07179,사가정역2번출구,966,777,1743,37.5812242521,127.0884337896
07180,면목시장,403,548,951,37.5796470274,127.0876506935
07181,면남초등학교,686,401,1087,37.5786342777,127.0863248288
07182,면남초등학교,324,581,905,37.5783,127.085932
07183,방약국앞,688,310,998,37.5757745627,127.0858494168
07184,방약국앞,221,503,724,37.575997,127.08574
07185,중곡초등학교,219,365,584,37.572917,127.084205
07186,중곡초등학교,542,166,708,37.5731508875,127.0841787922
07187,삼용사입구,374,147,521,37.5976831695,127.1001745527
07188,삼용사입구,150,250,400,37.5969440708,127.1004181775
07189,용마공원입구,645,744,1389,37.5939199282,127.0994371442
07190,용마공원입구,819,578,1397,37.594253,127.099292
07191,면일초등학교,794,827,1621,37.5920174515,127.0984014013
07192,우리은행망우동지점,562,647,1209,37.591217,127.097627
07193,서일대학교,173,506,679,37.58951,127.0967
07194,서일대학교,844,190,1034,37.5891941093,127.0968691549
07195,용마문화복지센터,753,663,1416,37.586485,127.09538
07196,용마문화복지센터,169,381,550,37.586712,127.095167
